"panel_id","hh_code","wave","year","treatment_hh","treatment_site","site_code","gender_hhh","age_hhh","num_dependents","read_and_write","w_gross_yield_a","w_gross_yield_b","expend_food_yearly","expend_food_lastweek","wdds_score","w_area_plots_a","w_area_plots_b","income_total","income_total_win","income_total_trim"
305604,3056,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Female",39,NA,NA,93526.891,145835.31,374373.56,7175,4,0.21010001,0.21010001,164352,164352,164352
305605,3056,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",39,NA,NA,321161.06,104868.91,32610.938,625,2,0.1602,0.1602,152640,152640,152640
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
305901,3059,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Male",32,3,1,105081.83,85271.32,320891.63,6150,2,0.1161,0.1161,74880,74880,74880
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
305903,3059,"FUP3",2014,"Treatment","Treatment","Rwamangana 35",NA,NA,NA,NA,99247.094,188227.25,336544.88,6450,4,0.1461,0.1461,19200,19200,19200
306003,3060,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,288398.69,292810.47,189404.33,3630,3,0.0612,0.0612,48960,48960,48960
306004,3060,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",33,NA,NA,284313.72,0,291150.44,5580,3,0.0612,0.0612,52800,52800,52800
306005,3060,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",33,NA,NA,208663.73,49559.473,68352.523,1310,3,0.1362,0.1362,364800,192000,NA
306101,3061,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Male",41,2,1,480928.69,232172.47,305238.38,5850,4,0.1206,0.1206,0,0,0
306104,3061,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",45,NA,NA,35000,135000,220710.83,4230,4,0.12,0.12,264000,192000,264000
306105,3061,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",45,NA,NA,136834.33,199704.16,245234.25,4700,4,0.54079998,0.54079998,327360,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
306205,3062,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",48,NA,NA,92800,194230.78,36524.25,700,4,0.5,0.25999999,249600,192000,249600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
306303,3063,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,9429.792,27678.924,88701.75,1700,3,0.67870003,0.75870001,52800,52800,52800
306304,3063,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",42,NA,NA,92638.883,6666.6665,318282.75,6100,3,0.36000001,0.36000001,62496,62496,62496
306305,3063,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",42,NA,NA,58571.43,59642.855,114790.5,2200,5,0.56,0.56,315840,192000,NA
306401,3064,"Baseline",2012,"Control","Treatment","Rwamangana 35","Male",34,2,1,157575.75,47979.797,225667.69,4325,3,0.99000001,0.99000001,5760,5760,5760
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
306502,3065,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 35","Male",41,1,1,53174.602,47711.785,782.66248,15,5,0.50400001,0.30809999,187392,187392,187392
306503,3065,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,278704.91,1633.9869,184186.58,3530,4,0.70109999,0.61199999,216960,192000,216960
306504,3065,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",44,NA,NA,26589.242,264276.75,373069.13,7150,4,0.81800002,0.31799999,259200,192000,259200
306505,3065,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",44,NA,NA,154723.33,252118.64,108268.31,2075,4,0.80239999,0.80239999,346800,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
306704,3067,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",42,NA,NA,338333.31,146666.66,346980.38,6650,2,0.60000002,0.60000002,404160,192000,NA
306904,3069,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Female",52,NA,NA,345971.59,166824.66,62613,1200,3,0.52749997,0.52749997,46080,46080,46080
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
307003,3070,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,305810.41,0,260887.5,5000,2,0.29429999,0.29429999,240000,192000,240000
307005,3070,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",34,NA,NA,26710.527,0,54786.375,1050,3,0.38,0.38,64320,64320,64320
307102,3071,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 35","Female",63,1,1,195516.61,141111.11,1252.26,24,2,0.59329998,0.44999999,96000,96000,96000
307105,3071,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",72,NA,NA,419823.84,208532.13,122617.13,2350,5,1.1349999,1.0899999,163200,163200,163200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
307403,3074,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,252976.17,44943.293,289585.13,5550,4,0.97440004,1.0669,47040,47040,47040
307404,3074,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",70,NA,NA,119834.7,13796.296,263496.38,5050,3,1.21,1.08,9600,9600,9600
307405,3074,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",70,NA,NA,229081.31,0,65221.875,1250,4,0.85450006,0.74610001,38400,38400,38400
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
307503,3075,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,305614.09,54129.145,399157.88,7650,4,1.0438,1.0438,52800,52800,52800
307505,3075,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",34,NA,NA,267045.47,41594.453,166968,3200,3,1.1439999,0.57700002,326400,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
307703,3077,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Female",NA,NA,NA,84851.813,52661.91,226972.13,4350,5,0.91100001,0.91100001,11520,11520,11520
307705,3077,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",53,NA,NA,152775.16,41392.281,380895.75,7300,4,0.53150004,0.53150004,276480,192000,NA
307803,3078,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,482060.59,0,337588.44,6470,5,0.30379999,0.1758,112320,112320,112320
307902,3079,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 35","Male",32,1,1,386666.66,0,1826.2124,35,2,0.15000001,0.0623,28800,28800,28800
307903,3079,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,277801,0,281758.5,5400,4,0.95679998,0.95679998,57600,57600,57600
307904,3079,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",35,NA,NA,96666.672,20000.002,52177.5,1000,2,0.29999998,0.29999998,192000,192000,192000
308001,3080,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Female",39,4,0,95200,36800,258278.63,4950,5,0.625,0.125,0,0,0
308002,3080,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 35","Female",39,5,0,76080.25,7098.7656,2191.4548,42,4,0.648,0.648,192000,192000,192000
308003,3080,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Female",NA,NA,NA,42193.453,34160.961,101746.13,1950,4,0.65649998,0.58399999,4800,4800,4800
308005,3080,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",43,NA,NA,87191.359,169230.78,15653.25,300,2,0.648,0.38999999,9600,9600,9600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
308103,3081,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,81979.211,108635.73,365764.28,7010,0,0.68309999,0.65310001,0,0,0
308105,3081,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",27,NA,NA,0,160000,292194,5600,2,0.11,0.11,163200,163200,163200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
308203,3082,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,259113.66,124564.02,288019.81,5520,3,0.2798,0.20070001,196800,192000,196800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
308303,3083,"FUP3",2014,"Treatment","Treatment","Rwamangana 35",NA,NA,NA,NA,47058.824,93250.773,386113.5,7400,4,0.8075,0.8075,360960,192000,NA
308304,3083,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Female",81,NA,NA,0,275000,100180.8,1920,2,0.079999998,0.079999998,2880,2880,2880
308305,3083,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",81,NA,NA,11764.706,62662.539,216536.63,4150,4,0.8075,0.8075,153600,153600,153600
308401,3084,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Male",45,2,1,89236.109,45972.219,188882.55,3620,4,0.72000003,0.72000003,29400,29400,29400
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
308403,3084,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,125280.8,2245.509,260887.5,5000,3,1.1574,1.2859,12480,12480,12480
308404,3084,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",49,NA,NA,90209.195,59922.18,229581,4400,3,1.2859,0.1285,52800,52800,52800
308405,3084,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",49,NA,NA,67656.891,0,146097,2800,4,1.2859,0.0036,81600,81600,81600
308501,3085,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Female",59,2,0,6398.5347,53327.906,388722.38,7450,5,0.49129999,0.49129999,13720,13720,13720
308502,3085,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 35","Female",60,2,0,96682.273,55973.949,1878.3899,36,2,0.49129999,0.49129999,129600,129600,129600
308503,3085,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Female",NA,NA,NA,8548.748,55973.949,352198.13,6750,2,0.49129999,0.49129999,0,0,0
308505,3085,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",63,NA,NA,123765.43,135802.47,204535.8,3920,3,0.162,0.162,47808,47808,47808
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
308602,3086,"FUP1&2",2013,"Control","Treatment","Rwamangana 35","Male",61,0,1,870,262500,0,0,0,1,0.12,136320,136320,136320
308603,3086,"FUP3",2014,"Control","Treatment","Rwamangana 35","Male",NA,NA,NA,11633.844,50145.879,177403.5,3400,2,0.54839998,0.54839998,30720,30720,30720
308604,3086,"FUP4",2016,"Control","Treatment","Rwamangana 35","Male",64,NA,NA,73758.227,67624.172,0,0,0,0.66840005,0.66840005,28800,28800,28800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
308705,3087,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",66,NA,NA,114941.47,0,240016.5,4600,4,1.0849,1.0849,52800,52800,52800
308801,3088,"Baseline",2012,"Control","Treatment","Rwamangana 35","Female",41,4,1,266666.66,0,433595.03,8310,4,0.090000004,0.090000004,39200,39200,39200
308805,3088,"Endline",2018,"Control","Treatment","Rwamangana 35","Female",45,NA,NA,311318.38,76632.219,388722.38,7450,3,0.39669999,0.39669999,48000,48000,48000
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
309003,3090,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,159710.14,0,115834.05,2220,4,0.345,0.020000001,6720,6720,6720
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
309005,3090,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",68,NA,NA,290000,348000,187839,3600,2,0.01,0.01,62784,62784,62784
309101,3091,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Female",76,1,0,81595.977,17074.047,123660.67,2370,3,0.5564,0.5564,75840,75840,75840
309102,3091,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 35","Female",81,2,0,483333.31,0,2087.0999,40,4,0.30000001,0.40000001,51840,51840,51840
309103,3091,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Female",NA,NA,NA,226991.31,0,375678,7200,5,1.1952,0.5564,9120,9120,9120
309104,3091,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Female",84,NA,NA,4350,0,370460.25,7100,5,0.40000001,0.40000001,144000,144000,144000
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
309203,3092,"FUP3",2014,"Treatment","Treatment","Rwamangana 35",NA,NA,NA,NA,210985.81,0,87658.203,1680,2,0.8247,0.8247,4800,4800,4800
309204,3092,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",67,NA,NA,2109.8582,0,250452,4800,3,0.8247,0.8247,19200,19200,19200
309301,3093,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Male",29,2,1,92569.445,38194.445,216014.84,4140,3,0.71999997,0.71999997,58800,58800,58800
309303,3093,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Female",NA,NA,NA,473469.38,0,142444.58,2730,2,0.49000001,0.49000001,144000,144000,144000
309305,3093,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",32,NA,NA,324800,0,72526.727,1390,3,0.125,0.125,19200,19200,19200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
309501,3095,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Male",41,2,1,135006.28,143036.39,71483.172,1370,4,0.3985,0.3985,0,0,0
309505,3095,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",45,NA,NA,4165.1709,9694.7939,129139.31,2475,2,0.27849999,0.27849999,31680,31680,31680
309601,3096,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Female",60,1,0,0,85416.672,280193.19,5370,5,0.23999999,0.23999999,52800,52800,52800
309602,3096,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 35","Female",61,1,0,36250,0,1147.905,22,3,0.80000001,0.1242,56256,56256,56256
309603,3096,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Female",NA,NA,NA,29741.244,0,149749.42,2870,3,0.63379997,0.63379997,87168,87168,87168
309604,3096,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Female",64,NA,NA,132000,0,127834.88,2450,3,0.1,0.1,21120,21120,21120
309605,3096,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",64,NA,NA,77516.414,18603.939,23479.875,450,4,0.65470004,0.65470004,74880,74880,74880
309702,3097,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 35","Female",59,1,0,145000,0,1356.615,26,3,1,0.315,240000,192000,240000
309703,3097,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Female",NA,NA,NA,165967.2,0,208710,4000,3,0.26209998,0.1274,139200,139200,139200
309705,3097,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",62,NA,NA,131944.44,254166.66,20871,400,4,0.36000001,0.36000001,84480,84480,84480
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
309903,3099,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,9847.1992,16599.598,29741.176,570,0,0.29449999,0.49699998,297600,192000,NA
309904,3099,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",51,NA,NA,0,22132.797,0,0,0,0.29449999,0.49699998,62400,62400,62400
309905,3099,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",51,NA,NA,29541.596,71428.578,0,0,0,0.29449999,0.49699998,72000,72000,72000
310004,3100,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",41,NA,NA,181263.86,228131.55,128878.42,2470,2,0.3608,0.28580001,130560,130560,130560
310101,3101,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Female",29,0,1,0,0,255147.97,4890,3,0.059999999,0.059999999,11520,11520,11520
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
310103,3101,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Female",NA,NA,NA,232092.84,0,237407.63,4550,3,0.2499,0.30779999,25920,25920,25920
310104,3101,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",41,NA,NA,118367.35,0,319326.31,6120,2,0.024499999,0.024499999,12480,12480,12480
310105,3101,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",45,NA,NA,261933.19,56682.578,401766.75,7700,3,0.25139999,0.25139999,172800,172800,172800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
310202,3102,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 35","Male",31,1,1,362500,42222.227,1043.55,20,3,0.12,0.26999998,38400,38400,38400
310203,3102,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,452272.72,51818.184,58699.688,1125,4,0.22,0.22,19200,19200,19200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
310304,3103,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",40,NA,NA,22857.145,52380.953,121834.46,2335,3,0.83999997,0.83999997,326400,192000,NA
310401,3104,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Female",45,0,0,64117.645,0,58438.801,1120,3,0.17,0.090000004,31360,31360,31360
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
310403,3104,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Female",NA,NA,NA,114665.71,0,127313.1,2440,3,0.5564,0.5564,13152,13152,13152
310404,3104,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Female",49,NA,NA,4383.6074,26320.65,20871,400,3,0.59540004,0.54140002,24000,24000,24000
310405,3104,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",49,NA,NA,48641.391,0,26349.637,505,1,0.29810002,0.24810001,38880,38880,38880
310501,3105,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Male",30,3,1,0,0,74352.938,1425,2,0.149,0.149,0,0,0
310504,3105,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",33,NA,NA,376949.75,0,303933.94,5825,2,0.2308,0.57210004,54720,54720,54720
310505,3105,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",33,NA,NA,192402.83,0,60004.125,1150,3,0.56599998,0.56599998,138240,138240,138240
310601,3106,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Female",71,2,0,99443.672,38247.566,201926.92,3870,3,0.71899998,0.71899998,68480,68480,68480
310602,3106,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 35","Female",72,4,0,327391.31,0,1565.325,30,3,0.45999998,0.80000001,0,0,0
310603,3106,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Female",NA,NA,NA,218045.13,0,9131.0625,175,3,0.66499996,0.66499996,353280,192000,NA
310604,3106,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Female",75,NA,NA,0,34322.035,258278.63,4950,2,0.236,0.236,19200,19200,19200
310901,3109,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Male",42,4,1,54460.09,0,276540.75,5300,0,0.53250003,0.53250003,29400,29400,29400
310904,3109,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",46,NA,NA,350857.16,169454.55,127834.88,2450,3,0.96249998,0.96249998,90720,90720,90720
311002,3110,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 35","Female",50,0,1,399999.97,0,1826.2124,35,3,0.29000002,0.34999999,65280,65280,65280
311004,3110,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Female",56,NA,NA,98277.328,62129.344,62613,1200,2,0.35409999,0.35409999,38016,38016,38016
311005,3110,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",56,NA,NA,98891.727,84398.977,44350.875,850,4,0.35190001,0.35190001,67200,67200,67200
311104,3111,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",54,NA,NA,184150.36,0,138270.38,2650,1,0.78740001,0.78740001,184512,184512,184512
311201,3112,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Male",57,3,0,50089.445,0,190447.88,3650,4,0.83850002,0.83850002,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
311203,3112,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,217500,0,99137.25,1900,3,0.80000001,0.80000001,45120,45120,45120
311204,3112,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",61,NA,NA,110256.41,20989.861,164359.13,3150,4,0.83850002,0.83850002,196800,192000,196800
311205,3112,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",61,NA,NA,138342.28,10375.671,200883.38,3850,2,0.83850002,0.83850002,66240,66240,66240
311301,3113,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Male",27,4,0,15263.896,21482.52,159141.38,3050,2,0.53066403,0.53066403,0,0,0
311302,3113,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 35","Male",30,3,1,30526.316,0,1304.4375,25,3,0.38,0.38000003,70176,70176,70176
311303,3113,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Male",NA,NA,NA,43486.41,0,183664.8,3520,3,0.53350002,0.53350002,0,0,0
311305,3113,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",33,NA,NA,147090.91,76363.633,307847.25,5900,3,0.55000001,0.55000001,34560,34560,34560
311401,3114,"Baseline",2012,"Treatment","Treatment","Rwamangana 35","Female",76,1,0,130259.47,26735.625,234798.75,4500,2,0.2852,0.2852,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
311403,3114,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Female",NA,NA,NA,62668.828,0,225406.8,4320,0,0.37020001,0.37020001,37440,37440,37440
311405,3114,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Female",80,NA,NA,34085.566,0,352198.13,6750,4,0.42540002,0.42540002,53088,53088,53088
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
311603,3116,"FUP3",2014,"Treatment","Treatment","Rwamangana 35","Female",NA,NA,NA,114777.28,38429.867,337066.63,6460,5,0.42429999,0.36429998,72000,72000,72000
311604,3116,"FUP4",2016,"Treatment","Treatment","Rwamangana 35","Male",57,NA,NA,0,0,464379.75,8900,2,0.2,0.2,74880,74880,74880
311605,3116,"Endline",2018,"Treatment","Treatment","Rwamangana 35","Male",57,NA,NA,179066.72,139358.11,5217.75,100,5,0.53359997,0.47359997,75840,75840,75840
311704,3117,"FUP4",2016,"Control","Treatment","Rwamangana 35","Male",33,NA,NA,0,128333.34,266105.25,5100,4,0.12,0.12,115200,115200,115200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
311802,3118,"FUP1&2",2013,"Control","Treatment","Rwamangana 35","Female",62,0,0,290000,151431.72,991.3725,19,4,0.2,0.090800002,0,0,0
311803,3118,"FUP3",2014,"Control","Treatment","Rwamangana 35","Female",NA,NA,NA,363500.03,151250.02,236103.19,4525,3,0.19999999,0.19999999,72000,72000,72000
311804,3118,"FUP4",2016,"Control","Treatment","Rwamangana 35","Female",65,NA,NA,0,2e+05,213927.75,4100,2,0.22,0.22,17280,17280,17280
311805,3118,"Endline",2018,"Control","Treatment","Rwamangana 35","Female",65,NA,NA,0,306382.97,10487.678,201,4,0.235,0.235,28800,28800,28800
312002,3120,"FUP1&2",2013,"Control","Treatment","Rwamangana 35","Female",58,2,0,303333.34,32506.666,1147.905,22,2,0.17999999,0.75,45168,45168,45168
312003,3120,"FUP3",2014,"Control","Treatment","Rwamangana 35","Female",NA,NA,NA,111467.34,24446.283,140879.25,2700,4,1.0761,1.0881,37440,37440,37440
312005,3120,"Endline",2018,"Control","Treatment","Rwamangana 35","Female",61,NA,NA,161254.53,113677.4,172185.75,3300,4,1.1271001,1.0521001,226848,192000,226848
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
312102,3121,"FUP1&2",2013,"Control","Treatment","Rwamangana 35","Male",31,2,1,187500,61772.605,1304.4375,25,5,0.059999999,0.1117,10320,10320,10320
312103,3121,"FUP3",2014,"Control","Treatment","Rwamangana 35",NA,NA,NA,NA,49414.348,163849.16,260887.5,5000,5,0.27320001,0.076899998,40320,40320,40320
312104,3121,"FUP4",2016,"Control","Treatment","Rwamangana 35","Male",34,NA,NA,0,171651.5,109572.75,2100,4,0.14219999,0.076899998,31680,31680,31680
312105,3121,"Endline",2018,"Control","Treatment","Rwamangana 35","Male",34,NA,NA,56564.137,232558.13,31306.5,600,3,0.13330001,0.13330001,44736,44736,44736
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
312303,3123,"FUP3",2014,"Control","Treatment","Rwamangana 35",NA,NA,NA,NA,127600.77,5364.1089,163315.58,3130,4,1.2304001,1.2304001,9600,9600,9600
