Region/Country/Area,,Year,Series,Value,Footnotes,Source
446,"China, Macao SAR",2007,Gross domestic expenditure on R & D: Not distributed (%),1.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
446,"China, Macao SAR",2008,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1,Partial data.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
446,"China, Macao SAR",2008,Gross domestic expenditure on R & D: Business enterprises (%),0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
446,"China, Macao SAR",2008,Gross domestic expenditure on R & D: Government (%),91.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
446,"China, Macao SAR",2008,Gross domestic expenditure on R & D: Higher education (%),6.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
446,"China, Macao SAR",2008,Gross domestic expenditure on R & D: Private non-profit (%),1.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
446,"China, Macao SAR",2008,Gross domestic expenditure on R & D: Not distributed (%),0.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
446,"China, Macao SAR",2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1,Partial data.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
446,"China, Macao SAR",2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1,Partial data.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
446,"China, Macao SAR",2015,Gross domestic expenditure on R & D: Government (%),87.2,Partial data.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
446,"China, Macao SAR",2015,Gross domestic expenditure on R & D: Higher education (%),6.2,Partial data.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
446,"China, Macao SAR",2015,Gross domestic expenditure on R & D: Private non-profit (%),0.5,Partial data.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
446,"China, Macao SAR",2015,Gross domestic expenditure on R & D: Not distributed (%),6.1,Partial data.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2005,Gross domestic expenditure on R & D: Business enterprises (%),25.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2005,Gross domestic expenditure on R & D: Government (%),36.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2005,Gross domestic expenditure on R & D: Higher education (%),29.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2005,Gross domestic expenditure on R & D: Private non-profit (%),3.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2005,Gross domestic expenditure on R & D: Funds from abroad (%),4.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2010,Gross domestic expenditure on R & D: Business enterprises (%),28.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2010,Gross domestic expenditure on R & D: Government (%),38.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2010,Gross domestic expenditure on R & D: Higher education (%),23.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2010,Gross domestic expenditure on R & D: Private non-profit (%),6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2010,Gross domestic expenditure on R & D: Funds from abroad (%),3.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2015,Gross domestic expenditure on R & D: Business enterprises (%),33.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2015,Gross domestic expenditure on R & D: Government (%),43.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2015,Gross domestic expenditure on R & D: Higher education (%),17.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2015,Gross domestic expenditure on R & D: Private non-profit (%),3.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
170,Colombia,2015,Gross domestic expenditure on R & D: Funds from abroad (%),2.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
188,Costa Rica,2004,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
188,Costa Rica,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
188,Costa Rica,2010,Gross domestic expenditure on R & D: Business enterprises (%),20.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
188,Costa Rica,2010,Gross domestic expenditure on R & D: Government (%),62.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
188,Costa Rica,2010,Gross domestic expenditure on R & D: Private non-profit (%),0.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
188,Costa Rica,2010,Gross domestic expenditure on R & D: Funds from abroad (%),11.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
188,Costa Rica,2010,Gross domestic expenditure on R & D: Not distributed (%),4.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
188,Costa Rica,2014,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
